"","seqnames","start","end","width","strand","Conc","Conc_treated","Conc_untreated","Fold","p.value","FDR"
"1890","11",66950060,66950460,401,"*",4.13128125178538,0,5.10133634849692,-5.11373071533935,3.71386200806899e-06,2.48383291307848e-05
"293","1",39893187,39893587,401,"*",3.65435019652702,4.63850707965444,0,5.48562923079135,3.71733452648174e-06,2.48448115658796e-05
"3892","17",4850264,4850664,401,"*",2.96796117683709,0,3.96796117683709,-5.64657922925149,3.7271138953539e-06,2.48934087559808e-05
"7119","3",13600840,13601240,401,"*",3.77744220043295,0,4.73776994166313,-4.84614749963866,3.73436157638904e-06,2.49250428013862e-05
"2842","14",64726503,64726903,401,"*",2.95895988956346,0,3.95895988956346,-5.63777709067293,3.73692103925583e-06,2.4925363786703e-05
"2561","13",20465493,20465893,401,"*",2.92574787642803,3.92574787642803,0,5.66133468583392,3.75411268715857e-06,2.50232158630281e-05
"888","1",201461149,201461549,401,"*",3.48748346804773,0,4.48748346804773,-5.98998089375722,3.76253629795099e-06,2.50625320517876e-05
"2843","14",64755884,64756284,401,"*",3.73497471839925,0,4.73497471839925,-6.15406825908742,3.7922936858428e-06,2.52438060576725e-05
"1512","10",99834433,99834833,401,"*",3.27880200729731,0,4.27880200729731,-5.8508706465187,3.82234779084576e-06,2.54268108740913e-05
"9793","8",142676954,142677354,401,"*",3.70144967005246,4.70144967005246,0,6.1722579653098,3.82564132613387e-06,2.5431674589336e-05
"104","1",20634537,20634937,401,"*",3.49133041476725,4.46465850426352,0,5.36063193546134,3.84107627689747e-06,2.55171901259755e-05
"2395","12",67714621,67715021,401,"*",2.98824403822846,3.98824403822846,0,5.69928317459547,3.8692483145961e-06,2.56871501821848e-05
"2429","12",95763957,95764357,401,"*",3.11664953327827,0,4.11664953327827,-5.74146683721874,3.89031481219789e-06,2.580974232023e-05
"8349","6",26440322,26440722,401,"*",3.01038420843583,4.01038420843583,0,5.71486725369916,3.89840112846372e-06,2.58461130260537e-05
"5148","19",50896546,50896946,401,"*",2.93332035475433,0,3.93332035475433,-5.62041520957501,3.90949014209636e-06,2.59023295462659e-05
"5827","2",152347078,152347478,401,"*",3.62902478736247,0,4.62902478736247,-6.08101729361778,3.96685547359533e-06,2.62648702971539e-05
"8814","7",1193817,1194217,401,"*",3.06442272703627,0,4.06442272703627,-5.70307223720189,3.9798575341448e-06,2.63333906842581e-05
"8643","6",134199962,134200362,401,"*",3.37378377130133,4.37378377130133,0,5.95423150330543,3.98476092435386e-06,2.63482692699614e-05
"2249","12",31370003,31370403,401,"*",3.52112080087139,4.52112080087139,0,6.05056089087634,3.98747944396854e-06,2.63486907332808e-05
"7479","3",170751455,170751855,401,"*",4.66065767502259,5.5423068923628,1.9942615752558,3.4755975779833,3.99450694992635e-06,2.63775658536388e-05
"3580","16",30018615,30019015,401,"*",4.41582952025835,2.01135598456208,5.27271326359144,-3.19580849288032,3.99872013626796e-06,2.63878306864757e-05
"1391","10",72812702,72813102,401,"*",4.94550873521509,5.57377948887562,3.80719050830007,1.745222893544,4.01028666597798e-06,2.64465748570309e-05
"108","1",20896805,20897205,401,"*",3.51452358110565,4.49445353455439,0,5.37529762987161,4.05950567403168e-06,2.67533823471211e-05
"5506","2",46656943,46657343,401,"*",3.48300875186917,4.46515532730721,0,5.35495217867174,4.06477488669376e-06,2.67703322829699e-05
"5861","2",172464359,172464759,401,"*",3.52114726058871,0,4.52114726058871,-6.01087215343866,4.12808315390526e-06,2.71692475480834e-05
"1159","10",4170679,4171079,401,"*",3.04292212305396,4.04292212305396,0,5.730078734907,4.17658332380938e-06,2.74702382298264e-05
"5954","2",219273899,219274299,401,"*",4.37091663509954,5.2072535115585,2.14989341293832,3.00388869422417,4.18856845904948e-06,2.75191821181676e-05
"489","1",85289485,85289885,401,"*",3.3270012544122,4.3270012544122,0,5.9223882793183,4.18957019451398e-06,2.75191821181676e-05
"4656","19",13162646,13163046,401,"*",3.19158840080045,0,4.19158840080045,-5.7878622581361,4.20658200128676e-06,2.76126497108274e-05
"4459","18",62757614,62758014,401,"*",3.13370185644694,4.13370185644694,0,5.79125958543194,4.21303833457546e-06,2.763675179819e-05
"2202","12",10364128,10364528,401,"*",3.28466556261669,4.28466556261669,0,5.89755745470221,4.23049608515294e-06,2.77329416414418e-05
"3368","15",77994245,77994645,401,"*",4.01609401707888,5.01609401707888,0,6.35763445498578,4.24016490172167e-06,2.77779779865264e-05
"8381","6",34609587,34609987,401,"*",3.95213303143107,0.573159504459839,4.88107325791752,-4.13749725105864,4.24620422639462e-06,2.77991932367853e-05
"4576","19",8361959,8362359,401,"*",4.33656201199625,0,5.30376899944932,-4.86967058264988,4.25187119112503e-06,2.78179443453632e-05
"6349","20",48621372,48621772,401,"*",3.58018796516953,0,4.55757917593261,-5.37588398768649,4.27471907043305e-06,2.79490031449592e-05
"1355","10",71840124,71840524,401,"*",2.939708220764,0,3.939708220764,-5.62247481280753,4.3090089493423e-06,2.81546503108771e-05
"9725","8",127589186,127589586,401,"*",3.07057728910437,4.07057728910437,0,5.74922799315527,4.33886399254378e-06,2.83310691618402e-05
"908","1",202047044,202047444,401,"*",4.27574802653908,5.2129467767076,0.722632015228174,4.09081646879032,4.35199615177811e-06,2.83981339950018e-05
"3084","14",104980148,104980548,401,"*",3.31361389988381,0,4.31361389988381,-5.87390570985573,4.36953907688922e-06,2.84938734153256e-05
"7251","3",49042479,49042879,401,"*",2.93705853768071,0,3.93705853768071,-5.61215578916432,4.40469489734282e-06,2.87042658280548e-05
"457","1",54799060,54799460,401,"*",3.02593446664393,0,4.02593446664393,-5.67419800730581,4.43814063417209e-06,2.89032452717572e-05
"1445","10",78756829,78757229,401,"*",3.29415125443911,4.29415125443911,0,5.89386632779508,4.45725895002163e-06,2.9008718084567e-05
"7355","3",106030542,106030942,401,"*",3.20386202653791,4.20386202653791,0,5.8354779134122,4.47716575680585e-06,2.91191809543238e-05
"10038","9",111631060,111631460,401,"*",4.29871103791923,5.25268210769128,0.305676111783848,4.76695057344,4.51839560973434e-06,2.93680919624187e-05
"2753","14",35390922,35391322,401,"*",4.33293546184005,5.10720158979614,2.54546833401149,2.55089925108675,4.53360300360078e-06,2.94476503996975e-05
"5921","2",204664843,204665243,401,"*",3.09798644303679,4.09798644303679,0,5.76257586164836,4.55462810879378e-06,2.95648685283049e-05
"2449","12",106084041,106084441,401,"*",2.8751043440151,3.8751043440151,0,5.61284859828032,4.59131895873313e-06,2.97668670936704e-05
"7995","5",95555034,95555434,401,"*",3.40239231257724,4.40239231257724,0,5.96745285321439,4.59174544286241e-06,2.97668670936704e-05
"1688","11",35619427,35619827,401,"*",3.86673068310627,4.81128028602487,0.137669514507018,4.21322483848043,4.60706246156986e-06,2.98466677095828e-05
"9752","8",128204536,128204936,401,"*",2.98302749270599,3.98302749270599,0,5.68538978273932,4.62355483438533e-06,2.99299586760766e-05
"1462","10",79264870,79265270,401,"*",4.0057181865608,0,4.96435058843152,-4.59475409080886,4.62595028807068e-06,2.99299586760766e-05
"10308","X",74063407,74063807,401,"*",3.34868989738592,4.34868989738592,0,5.92685003447194,4.65315987928052e-06,3.00863920533285e-05
"4269","17",64321026,64321426,401,"*",2.98043351602162,0,3.98043351602162,-5.63734714487089,4.67519537678764e-06,3.02054357353938e-05
"9343","7",128829369,128829769,401,"*",3.50884117067073,0,4.48584671643494,-5.3248825119586,4.67765790683126e-06,3.02054357353938e-05
"10336","X",118536795,118537195,401,"*",3.07650994660991,4.07650994660991,0,5.74720217363475,4.73555921297029e-06,3.05594442059364e-05
"2921","14",73269750,73270150,401,"*",2.91898368892342,3.91898368892342,0,5.63988783677392,4.7472779283824e-06,3.06151614289768e-05
"10271","X",15580191,15580591,401,"*",2.93972292243826,3.93972292243826,0,5.65535396708908,4.75215082116055e-06,3.06266862987133e-05
"9729","8",127668714,127669114,401,"*",4.12028969507114,5.12028969507114,0,6.40915883445785,4.87894961728223e-06,3.14234749847671e-05
"8902","7",16421594,16421994,401,"*",3.83044952879994,4.83044952879994,0,6.23283003562888,4.91805552011093e-06,3.16547996349553e-05
"7895","5",58452575,58452975,401,"*",3.71566125055946,4.68513892082559,0,4.87707290888987,4.93615561266546e-06,3.17507093037619e-05
"1460","10",79157511,79157911,401,"*",3.02120559676226,0,4.02120559676226,-5.67040435028683,4.95506074352672e-06,3.18516696110769e-05
"2784","14",51581178,51581578,401,"*",4.25706460195811,5.19342644323538,0.722632015228174,4.07213942312,4.96614518150062e-06,3.19022594992839e-05
"6377","20",49812467,49812867,401,"*",3.43144399083615,0,4.43144399083615,-5.93260072675908,5.00262103279958e-06,3.21157915592081e-05
"9858","9",34254608,34255008,401,"*",3.72070577174535,0.158122005180995,4.65832431969837,-4.30205906851268,5.02920560478002e-06,3.22655886408802e-05
"3850","17",2401491,2401891,401,"*",3.11375100685202,4.11375100685202,0,5.7675398983115,5.0491478280015e-06,3.23726047757848e-05
"4795","19",19034285,19034685,401,"*",2.91361617220355,0,3.91361617220355,-5.59412846516294,5.08855425657431e-06,3.26038948920808e-05
"3106","15",40054834,40055234,401,"*",4.70553329059708,5.52791435769526,2.5957257680446,2.79968603038602,5.09179214939298e-06,3.26038948920808e-05
"5927","2",213279019,213279419,401,"*",2.96331796301495,3.96331796301495,0,5.66466305253496,5.11926112501862e-06,3.27586503325659e-05
"5487","2",46032997,46033397,401,"*",3.60389491780427,0,4.54545082429687,-4.23361787577366,5.16846755769358e-06,3.30522168235237e-05
"7146","3",15636054,15636454,401,"*",4.558260571641,5.4937681434764,1.04264170595005,4.32754749090413,5.27893115379127e-06,3.37368909860775e-05
"6495","21",35190336,35190736,401,"*",3.08241830769043,4.08241830769043,0,5.74335020259378,5.30812590106353e-06,3.39016406486844e-05
"6092","2",237818022,237818422,401,"*",2.90165842589458,0,3.90165842589458,-5.5769797991818,5.32950613843385e-06,3.40163012372707e-05
"803","1",155648495,155648895,401,"*",3.60548716725335,4.5216674759326,0.458446873038839,3.9042939137059,5.36001140979681e-06,3.41890187932091e-05
"8399","6",35396963,35397363,401,"*",2.87897015415416,0,3.87897015415416,-5.56349773571415,5.37787110008569e-06,3.42809060169239e-05
"2810","14",55580588,55580988,401,"*",3.1799673151159,4.1799673151159,0,5.80658973430258,5.41121643775036e-06,3.44713242263622e-05
"6497","21",35316913,35317313,401,"*",2.89233894959517,0,3.89233894959517,-5.57070116834419,5.4209192381581e-06,3.45109836040533e-05
"407","1",45335885,45336285,401,"*",3.65900453739948,4.61116561130535,0,4.77128717102651,5.46094260525072e-06,3.47434970237906e-05
"2041","11",72999426,72999826,401,"*",3.45246617514587,4.42505903347293,0,5.31018788846045,5.49191431888627e-06,3.49025584317598e-05
"3619","16",54193666,54194066,401,"*",3.23118840022755,4.23118840022755,0,5.84130332383054,5.49297695419736e-06,3.49025584317598e-05
"8609","6",112087366,112087766,401,"*",4.44653027715145,5.42821676023185,0,5.44295506963041,5.51142777597486e-06,3.49973900681705e-05
"2956","14",74923104,74923504,401,"*",3.20279193424456,0,4.20279193424456,-5.7859067838868,5.52026363773995e-06,3.50310847855301e-05
"62","1",10510754,10511154,401,"*",3.67678329464122,4.6294760788062,0,4.38755002365463,5.53334458435451e-06,3.5091658146785e-05
"191","1",27191980,27192380,401,"*",3.05522421788261,0,4.05522421788261,-5.67864779246875,5.62819169680968e-06,3.56703720247995e-05
"7480","3",170760103,170760503,401,"*",3.66148494547526,4.61372957285883,0,4.7679224221698,5.72358227076138e-06,3.6251789430317e-05
"9027","7",44848072,44848472,401,"*",2.93063208903463,0,3.93063208903463,-5.59983894647392,5.74262840248742e-06,3.63492263358977e-05
"6725","22",36405723,36406123,401,"*",3.18468452138706,0,4.18468452138706,-5.76013990895894,5.75822939010807e-06,3.64247461420156e-05
"7324","3",58093820,58094220,401,"*",4.36004109083213,1.65066905314623,5.24530574302634,-3.45353652675913,5.79714809333773e-06,3.66475763225331e-05
"4750","19",17507803,17508203,401,"*",3.77808160094035,0.158122005180995,4.71818357900311,-4.33738896446821,5.84143433805452e-06,3.69040329759332e-05
"4060","17",41549696,41550096,401,"*",3.69206276832011,4.62131199355242,0.306955331293603,4.01468051049759,5.86543464042163e-06,3.70320857545704e-05
"7085","3",11765075,11765475,401,"*",2.85739013933246,0,3.85739013933246,-5.54517884124999,5.92740770602672e-06,3.73995686473714e-05
"8","1",966181,966581,401,"*",3.12997195828934,4.12997195828934,0,5.76655260421393,5.93500637513031e-06,3.74237219016317e-05
"9258","7",100611910,100612310,401,"*",4.32125267128308,5.19704329647703,1.7216731320169,3.35391928645853,5.97055825149257e-06,3.76239940609929e-05
"5406","2",38875745,38876145,401,"*",3.58871418150499,4.58871418150499,0,6.06264624803001,6.00924878058225e-06,3.78437780122328e-05
"9873","9",35814972,35815372,401,"*",3.38446252661281,4.38446252661281,0,5.9340091905352,6.05444535727784e-06,3.80938887966289e-05
"8806","7",945618,946018,401,"*",5.35472792822394,3.9385984257695,6.05541952976013,-2.06416705000944,6.05664045552448e-06,3.80938887966289e-05
"5196","2",9637270,9637670,401,"*",3.20774568643716,4.20774568643716,0,5.81823301172261,6.10876210215669e-06,3.83973805344555e-05
"2822","14",62162974,62163374,401,"*",3.0989933638043,4.0989933638043,0,5.74346441259563,6.15788065773196e-06,3.86816237518922e-05
"4222","17",59297093,59297493,401,"*",2.88558230418363,3.88558230418363,0,5.60438169876458,6.16234858176721e-06,3.86852053599238e-05
"8215","5",149839200,149839600,401,"*",3.88868227347327,0.573159504459839,4.81434378055245,-4.0699245281799,6.16999129657214e-06,3.87087001381027e-05
"6302","20",47205605,47206005,401,"*",2.92011869500803,0,3.92011869500803,-5.57874548095632,6.18119224619669e-06,3.87544744431473e-05
"3688","16",67660013,67660413,401,"*",3.74276362969437,4.74276362969437,0,6.15662728850717,6.35037621511223e-06,3.97900782417859e-05
"6933","22",41621041,41621441,401,"*",2.87106757501174,0,3.87106757501174,-5.55202135434329,6.39090685933508e-06,4.00187700813254e-05
"4480","19",1383634,1384034,401,"*",2.91646235439638,3.91646235439638,0,5.61994685922936,6.41145909998694e-06,4.01221510513054e-05
"4293","17",66691827,66692227,401,"*",2.90183914577042,3.90183914577042,0,5.6079544885248,6.43547469697912e-06,4.02274970591258e-05
"7984","5",86461277,86461677,401,"*",2.98411790018837,3.98411790018837,0,5.66505357366203,6.43816150939411e-06,4.02274970591258e-05
"6604","22",27131279,27131679,401,"*",3.0716035159454,4.0716035159454,0,5.72405454930142,6.44045267777842e-06,4.02274970591258e-05
"1787","11",64583296,64583696,401,"*",2.8533299910894,0,3.8533299910894,-5.53703994186883,6.51139866266806e-06,4.06450514006167e-05
"8212","5",149780670,149781070,401,"*",2.89398589175933,0,3.89398589175933,-5.56596464830861,6.64076788076851e-06,4.14265375340211e-05
"1717","11",59186151,59186551,401,"*",3.3343968061049,4.3343968061049,0,5.89324022778646,6.68057463295293e-06,4.16486829347097e-05
"8625","6",118800527,118800927,401,"*",3.92542130111889,4.89906719480229,0,5.03688649570076,6.70239465931463e-06,4.17584852440036e-05
"6187","20",34390792,34391192,401,"*",4.86946197842017,5.5835216358213,3.39387212295649,2.1546042672112,6.74819597649176e-06,4.20174686742037e-05
"949","1",203692652,203693052,401,"*",4.26464183412295,5.08416191874232,2.17648632750016,2.81408823741347,6.79613894093203e-06,4.22894539114423e-05
"3964","17",18225251,18225651,401,"*",3.09255419533728,0,4.09255419533728,-5.68630057478192,6.8662035799317e-06,4.26883325710523e-05
"873","1",200898249,200898649,401,"*",3.63108144318636,0,4.6133489149566,-5.3838073442878,6.86884303435471e-06,4.26883325710523e-05
"7712","4",6391805,6392205,401,"*",3.71693155712902,0.158122005180995,4.65438310216966,-4.28448713704788,6.88716882780079e-06,4.2775438432993e-05
"9568","8",98940951,98941351,401,"*",2.89879399181538,3.89879399181538,0,5.60492348449595,6.89858440432593e-06,4.28195435978329e-05
"4688","19",15672861,15673261,401,"*",3.72791951637524,4.61916986260104,0.944202575694952,3.50303604546997,6.90822777990386e-06,4.28526004472161e-05
"1245","10",59958501,59958901,401,"*",2.93504510190134,3.93504510190134,0,5.62583591645019,6.93855607771975e-06,4.30138470152208e-05
"8790","6",158926427,158926827,401,"*",4.47426529380669,3.16946122281207,5.14802424509882,-1.94540580741134,6.96289979734767e-06,4.31378155360023e-05
"6690","22",35426539,35426939,401,"*",3.50577581821012,4.50577581821012,0,5.99798131689841,6.9703095121347e-06,4.31567822257872e-05
"6431","20",56974800,56975200,401,"*",3.18112578245548,4.18112578245548,0,5.78815462127566,6.97700066064565e-06,4.31712790255038e-05
"9122","7",73602714,73603114,401,"*",2.97525117931706,0,3.97525117931706,-5.60692164610947,7.00925481733454e-06,4.33438343065703e-05
"916","1",202132237,202132637,401,"*",3.60531030833221,4.53605510008134,0.190121232245703,3.96131460600935,7.02210715057972e-06,4.33962723969513e-05
"9406","7",148856298,148856698,401,"*",3.4805732820088,4.46268950519427,0,5.32274032773684,7.03529414515632e-06,4.34376429977701e-05
"7275","3",50292286,50292686,401,"*",2.86536778720494,0,3.86536778720494,-5.53578424222568,7.03755465394603e-06,4.34376429977701e-05
"7176","3",43690490,43690890,401,"*",3.20679102952882,0,4.20679102952882,-5.76315572831139,7.1957533924669e-06,4.438648379132e-05
"4655","19",12985183,12985583,401,"*",2.90853098372742,0,3.90853098372742,-5.56561585676555,7.20116302408038e-06,4.43922627416135e-05
"1763","11",63581253,63581653,401,"*",2.88429523813563,0,3.88429523813563,-5.54501515239007,7.21942015014097e-06,4.44771849721596e-05
"7844","5",32208440,32208840,401,"*",2.80473104709594,3.80473104709594,0,5.53663743373896,7.28625411942817e-06,4.48610869325835e-05
