"","seqnames","start","end","width","strand","Conc","Conc_treated","Conc_untreated","Fold","p.value","FDR"
"3311","1",230642224,230642624,401,"*",3.62424705456616,4.62424705456616,0,6.13808532124827,1.62863912569983e-06,1.78103741500719e-05
"24307","5",37696316,37696716,401,"*",3.57273199621312,4.57273199621312,0,6.10036342644533,1.63178046382501e-06,1.78318520238771e-05
"15998","2",46985110,46985510,401,"*",3.65770073512176,0,4.65770073512176,-6.11544677412118,1.6445344281794e-06,1.79383555214196e-05
"6586","11",111327898,111328298,401,"*",3.63853302124493,4.63853302124493,0,6.14655443702113,1.64508848198137e-06,1.79383555214196e-05
"11372","16",14399517,14399917,401,"*",3.51818184633173,4.51818184633173,0,6.06642463658804,1.64626397562216e-06,1.79383555214196e-05
"17999","2",218284330,218284730,401,"*",3.51818184633173,4.51818184633173,0,6.06642463658804,1.64626397562216e-06,1.79383555214196e-05
"27524","6",125153534,125153934,401,"*",3.61855022351838,4.61855022351838,0,6.12778681114503,1.65307757596999e-06,1.79996498674633e-05
"22568","3",193828504,193828904,401,"*",3.54433128522522,4.54433128522522,0,6.08347642488064,1.65928210953748e-06,1.80542290452979e-05
"33823","X",110004249,110004649,401,"*",3.59740104428714,4.59740104428714,0,6.11320676833704,1.67864769612044e-06,1.8251829149634e-05
"8038","12",113193774,113194174,401,"*",3.53013543363168,4.53013543363168,0,6.07280242610776,1.68900906910892e-06,1.83287315339247e-05
"9647","14",64942695,64943095,401,"*",3.53013543363168,4.53013543363168,0,6.07280242610776,1.68900906910892e-06,1.83287315339247e-05
"5498","11",35622085,35622485,401,"*",4.02253166907493,5.01027229130367,0,5.75414541825393,1.68935093234906e-06,1.83287315339247e-05
"17499","2",172998525,172998925,401,"*",3.53891760537537,4.53891760537537,0,6.07681945201562,1.69475633010716e-06,1.83742157307108e-05
"31906","8",142676975,142677375,401,"*",3.77565243647361,4.77565243647361,0,6.22650721152334,1.7177285832977e-06,1.86099550233383e-05
"587","1",40107596,40107996,401,"*",3.58110243870731,4.58110243870731,0,6.10174499518668,1.72115198228292e-06,1.86337154565097e-05
"1343","1",91120914,91121314,401,"*",3.54813688457501,4.54813688457501,0,6.0837894770247,1.73241595394715e-06,1.87289020457039e-05
"7147","12",8822279,8822679,401,"*",3.57043125981905,4.57043125981905,0,6.09879382931507,1.7324172564394e-06,1.87289020457039e-05
"19128","20",50540913,50541313,401,"*",3.6497877938315,0,4.6497877938315,-6.10577602011881,1.74744452837958e-06,1.887788504054e-05
"20069","22",38873922,38874322,401,"*",5.63051054907224,4.11027835254347,6.35417412411255,-2.19380797162893,1.75136210007521e-06,1.89017871835015e-05
"2091","1",151989498,151989898,401,"*",3.56520032119185,4.56520032119185,0,6.09019473668793,1.7521529912608e-06,1.89017871835015e-05
"26490","6",24658823,24659223,401,"*",3.77138586842394,4.77138586842394,0,6.21860791612093,1.76025980192539e-06,1.89757259501508e-05
"2827","1",203100548,203100948,401,"*",3.53373308381031,0,4.53373308381031,-6.03172735520905,1.79530147158523e-06,1.93397127230654e-05
"28251","7",1533814,1534214,401,"*",3.56971927216141,0,4.56971927216141,-6.05317120683566,1.80156465812211e-06,1.93933889921233e-05
"13998","19",8113102,8113502,401,"*",3.52265058278984,4.52265058278984,0,6.06352356757089,1.81714577584337e-06,1.95398165527142e-05
"5686","11",57568095,57568495,401,"*",3.57159136224037,4.57159136224037,0,6.09149275676628,1.81774736054234e-06,1.95398165527142e-05
"22185","3",177249243,177249643,401,"*",3.61742728827101,4.61742728827101,0,6.12474131544325,1.8197031520305e-06,1.95469673337971e-05
"12214","16",87240143,87240543,401,"*",3.50704590632881,4.50704590632881,0,6.05183474135004,1.82634406650207e-06,1.96043991716799e-05
"22137","3",172169295,172169695,401,"*",3.62253828550385,0,4.62253828550385,-6.08380890782126,1.83104782458197e-06,1.9640970503625e-05
"7520","12",52442764,52443164,401,"*",4.790832618723,2.78042443301663,5.59966831364974,-2.75037489554723,1.83549096068964e-06,1.96746964547808e-05
"2780","1",201468999,201469399,401,"*",4.20013782164582,5.17838781872833,0,5.2764797337785,1.84212616337938e-06,1.97318549296635e-05
"2018","1",149887814,149888214,401,"*",3.50052112527225,4.50052112527225,0,6.04655257019922,1.86505927469441e-06,1.99633835862343e-05
"15634","2",29117880,29118280,401,"*",3.51354131100016,4.51354131100016,0,6.05411922101802,1.86981114816768e-06,2.00001127472794e-05
"14289","19",18364976,18365376,401,"*",3.65537069132152,0,4.65537069132152,-6.10515796940162,1.87262650854841e-06,2.00071666499366e-05
"10067","14",92726084,92726484,401,"*",3.53539870643191,4.53539870643191,0,6.06692779141207,1.87311252539351e-06,2.00071666499366e-05
"21718","3",139534993,139535393,401,"*",3.5187770661713,4.5187770661713,0,6.05808128491137,1.87528002611367e-06,2.00162024492725e-05
"1672","1",110235759,110236159,401,"*",3.53821571920706,4.53821571920706,0,6.06846176520958,1.87730362853643e-06,2.00236906745161e-05
"29249","7",55977796,55978196,401,"*",3.67080505102753,4.67080505102753,0,6.15515239126511,1.88440625515216e-06,2.00853041101581e-05
"27406","6",116398609,116399009,401,"*",3.53895790550391,4.53895790550391,0,6.06807024619024,1.90039205135902e-06,2.02366460084843e-05
"13548","18",23406226,23406626,401,"*",3.59265858706751,4.59265858706751,0,6.10356536105601,1.90127738479289e-06,2.02366460084843e-05
"19802","22",29622048,29622448,401,"*",4.19942094994203,5.17766005487544,0,5.27382478863426,1.90342331344336e-06,2.02452594841384e-05
"14301","19",18571448,18571848,401,"*",3.54201777932004,0,4.54201777932004,-6.03299344138434,1.90582725127218e-06,2.02566031914165e-05
"9029","13",106151316,106151716,401,"*",3.63785202095684,4.63785202095684,0,6.13140151400322,1.91554468213054e-06,2.03456099267525e-05
"31576","8",125386613,125387013,401,"*",3.51122630281319,4.51122630281319,0,6.05301608018714,1.92015220219003e-06,2.03802559596147e-05
"173","1",12573783,12574183,401,"*",3.49610153926354,4.49610153926354,0,6.04192401755202,1.92193306794839e-06,2.03848727220912e-05
"14561","19",40348288,40348688,401,"*",3.5881214218623,0,4.5881214218623,-6.0571955613991,1.92650378034584e-06,2.04190526641834e-05
"27023","6",75103427,75103827,401,"*",3.52233014536543,4.52233014536543,0,6.06021587481324,1.92997451070897e-06,2.04415342232154e-05
"33601","X",53263592,53263992,401,"*",3.55737764632611,0,4.55737764632611,-6.03808006161416,1.94883362671675e-06,2.06208099806035e-05
"2051","1",150981624,150982024,401,"*",4.18438433371011,5.12146554196055,0.633907673658242,4.36583452370837,1.94962365589755e-06,2.06208099806035e-05
"20818","3",48717124,48717524,401,"*",3.54118839647849,0,4.54118839647849,-6.02853983346304,1.9527626790284e-06,2.06395977226547e-05
"21160","3",100269680,100270080,401,"*",3.60350295539099,4.60350295539099,0,6.10609297052216,1.96377429601895e-06,2.07415101028612e-05
"10846","15",83379549,83379949,401,"*",3.70672463003853,4.70672463003853,0,6.17029493445019,1.96752912467572e-06,2.07666871932672e-05
"9856","14",74860928,74861328,401,"*",3.54413457103884,0,4.54413457103884,-6.0324088503694,1.97352518815772e-06,2.08154683146496e-05
"7121","12",7933186,7933586,401,"*",3.57216495384706,4.57216495384706,0,6.08608351882615,1.97796286818235e-06,2.08477561597007e-05
"22791","4",3461436,3461836,401,"*",3.53903246923846,4.53903246923845,0,6.06706724201823,1.9886969204047e-06,2.09463167986436e-05
"19053","20",48621380,48621780,401,"*",3.53204660673471,0,4.53204660673471,-6.02207374015859,2.00831403687764e-06,2.11382379447872e-05
"19512","21",33801654,33802054,401,"*",3.58662167500368,4.58662167500368,0,6.09683035901146,2.01511319186424e-06,2.11950725027609e-05
"7239","12",14769851,14770251,401,"*",3.63800898192505,4.63800898192505,0,6.12623814306372,2.02203781075255e-06,2.12531468991382e-05
"18226","2",227466236,227466636,401,"*",3.56760341568197,4.56760341568197,0,6.08432822540632,2.02751409131057e-06,2.12959281740568e-05
"7478","12",49088167,49088567,401,"*",3.51556894982355,0,4.51556894982355,-6.01167940214429,2.03574141160095e-06,2.13650129994514e-05
"31330","8",105518073,105518473,401,"*",3.72148746110334,4.72148746110334,0,6.17846731207043,2.03691263509889e-06,2.13650129994514e-05
"17621","2",178671630,178672030,401,"*",3.59769902296759,4.59769902296759,0,6.09948611935957,2.05281111549944e-06,2.15168700037056e-05
"32049","9",5879483,5879883,401,"*",3.50232138176274,4.50232138176274,0,6.04204417168477,2.05632844591845e-06,2.15388317025455e-05
"14546","19",39073650,39074050,401,"*",3.65187519914951,0,4.65187519914951,-6.09250153961248,2.0580115871641e-06,2.15408675873727e-05
"12375","17",4709918,4710318,401,"*",3.5824585047996,4.5824585047996,0,6.092859486299,2.05936724326658e-06,2.15408675873727e-05
"10505","15",58260166,58260566,401,"*",3.5083560414002,4.5083560414002,0,6.04598968499349,2.07575828920249e-06,2.16866760597295e-05
"32588","9",97046201,97046601,401,"*",3.73340953444768,4.73340953444768,0,6.18737793137182,2.07617062502363e-06,2.16866760597295e-05
"30013","7",131538412,131538812,401,"*",3.49658765317124,4.49658765317124,0,6.03587049788622,2.07787362872194e-06,2.16895065338543e-05
"26294","6",11393022,11393422,401,"*",4.15653464396008,5.105653545729,0.305676111783848,4.6770253178457,2.08743260183842e-06,2.17742797434192e-05
"7043","12",6180177,6180577,401,"*",3.51470633038116,0,4.51470633038116,-6.01019726578948,2.10248983765729e-06,2.19162498837972e-05
"22471","3",188950849,188951249,401,"*",3.51948191213967,4.51948191213967,0,6.05249117990559,2.10697627614168e-06,2.19479110580756e-05
"19861","22",31313322,31313722,401,"*",4.21617681194514,5.16179405372396,0.459597609394381,4.26175886253257,2.11460554954386e-06,2.20122444353204e-05
"5758","11",61149875,61150275,401,"*",3.66253847384772,4.66253847384772,0,6.14214231572397,2.1277587798961e-06,2.21262160033366e-05
"28386","7",7354699,7355099,401,"*",3.54405578580211,4.54405578580211,0,6.0661729100684,2.12847594855813e-06,2.21262160033366e-05
"8929","13",98706716,98707116,401,"*",4.10163178402314,0.0323621278787397,5.05800815597592,-4.6498853160635,2.13134275491356e-06,2.21408212386288e-05
"17330","2",152347073,152347473,401,"*",3.64731868838783,0,4.64731868838783,-6.0884394002477,2.1470692208572e-06,2.22889036457184e-05
"7322","12",26126058,26126458,401,"*",3.60162516903493,4.60162516903493,0,6.1001669825722,2.15210028368344e-06,2.23258293812804e-05
"15936","2",45218947,45219347,401,"*",5.16279973047661,6.01423728470339,2.80953088471769,3.07670170729414,2.1543884288788e-06,2.23342690922644e-05
"21964","3",159418935,159419335,401,"*",3.48109763822711,4.48109763822711,0,6.02388416136161,2.16595876402601e-06,2.24235211482829e-05
"30061","7",134593797,134594197,401,"*",3.48109763822711,4.48109763822711,0,6.02388416136161,2.16595876402601e-06,2.24235211482829e-05
"12466","17",15892676,15893076,401,"*",4.18407535125217,5.15099975822712,0,5.1774007966607,2.17274794256959e-06,2.24784428539337e-05
"22593","3",194132446,194132846,401,"*",3.48032507295926,4.48032507295926,0,6.02297760939134,2.18055487085639e-06,2.25438116546013e-05
"13647","18",48942533,48942933,401,"*",3.50431683159383,0,4.50431683159383,-5.99991045149468,2.19689859550028e-06,2.26972893093092e-05
"24736","5",76738977,76739377,401,"*",4.00020191828902,4.98150927638827,0,5.71873076470474,2.19910263529514e-06,2.27045729476348e-05
"5090","11",3905205,3905605,401,"*",3.77566854067098,4.77566854067098,0,6.20464331058719,2.20216911533653e-06,2.27207448371165e-05
"25447","5",142251311,142251711,401,"*",3.52497059800641,0,4.52497059800641,-6.00933370788211,2.21491951724506e-06,2.28367399647336e-05
"3044","1",212721541,212721941,401,"*",3.51774385267671,4.51774385267671,0,6.04591378096823,2.21735555946056e-06,2.28463042881562e-05
"21292","3",111846772,111847172,401,"*",3.57981129171439,4.57981129171439,0,6.08334274872168,2.22135595048923e-06,2.28719627641807e-05
"15934","2",45184613,45185013,401,"*",3.57591973726578,0,4.57591973726578,-6.04070460897868,2.23431105837725e-06,2.29897250612649e-05
"17012","2",120245363,120245763,401,"*",3.60997208868866,4.60997208868866,0,6.10567708294816,2.23722711328556e-06,2.30041017364719e-05
"378","1",31712638,31713038,401,"*",5.23148828839791,5.99748728148991,3.49188913720688,2.46308613461865,2.26080502165175e-06,2.32307685603374e-05
"14924","19",52857568,52857968,401,"*",3.52766253535772,4.52766253535772,0,6.04924816943939,2.26691297989258e-06,2.32777383006461e-05
"22268","3",182618941,182619341,401,"*",3.80157440958991,4.80157440958991,0,6.22072908946064,2.27185489515518e-06,2.3312679025759e-05
"8453","13",29918781,29919181,401,"*",3.55799633366839,0,4.55799633366839,-6.02729833791999,2.27426834881191e-06,2.33216441510529e-05
"5431","11",34193019,34193419,401,"*",3.51479341267892,0,4.51479341267892,-6.00239984430688,2.27613911605159e-06,2.33250358942607e-05
"29412","7",76069168,76069568,401,"*",3.50532498920843,0,4.50532498920843,-5.99901846362875,2.2782895951848e-06,2.33312874974097e-05
"17644","2",179701623,179702023,401,"*",3.57981758205271,4.57981758205271,0,6.08042938382994,2.2899238875991e-06,2.34283014976234e-05
"33374","X",9847149,9847549,401,"*",3.4750677009571,4.4750677009571,0,6.01648008248507,2.29205151291475e-06,2.34283014976234e-05
"24400","5",43008511,43008911,401,"*",3.7338624069601,4.7338624069601,0,6.1764039032098,2.29240346094533e-06,2.34283014976234e-05
"15929","2",45119019,45119419,401,"*",3.50266537350301,0,4.50266537350301,-5.9953710919023,2.3111446969272e-06,2.36039093591769e-05
"24760","5",78529429,78529829,401,"*",3.49905891366763,0,4.49905891366763,-5.99200379787127,2.31885904153032e-06,2.3666737899608e-05
"32741","9",108551324,108551724,401,"*",3.4894080852982,4.4894080852982,0,6.02379669762602,2.32864128158922e-06,2.37368110374832e-05
"6076","11",68677448,68677848,401,"*",3.60049846765222,0,4.60049846765222,-6.05158983829973,2.3288591840552e-06,2.37368110374832e-05
"26213","6",4942143,4942543,401,"*",3.47134713141921,4.47134713141921,0,6.01288771859841,2.33922040967645e-06,2.38263835406587e-05
"18042","2",219294787,219295187,401,"*",4.14649933885433,5.08941810126649,0.458446873038839,4.38662806631157,2.34673861677315e-06,2.38868972376654e-05
"1329","1",89989837,89990237,401,"*",3.50460281486378,4.50460281486378,0,6.03380945242232,2.3616795727127e-06,2.40228333165255e-05
"15663","2",31075918,31076318,401,"*",3.55925342877395,0,4.55925342877395,-6.0266015453208,2.375894776081e-06,2.41512095829013e-05
"5314","11",19919231,19919631,401,"*",3.56070244399844,4.56070244399844,0,6.06617557337811,2.38423635784331e-06,2.42197477370187e-05
"21156","3",100047400,100047800,401,"*",3.51849664291936,4.51849664291936,0,6.04121355564118,2.38712967909676e-06,2.42328861391418e-05
"2444","1",168907109,168907509,401,"*",3.47767438191544,4.47767438191544,0,6.01620554593736,2.38875314723895e-06,2.42331246939592e-05
"17462","2",172178031,172178431,401,"*",3.53337392977331,0,4.53337392977331,-6.01037122648943,2.39552397904746e-06,2.42748857375945e-05
"32424","9",84136160,84136560,401,"*",3.55808855582614,4.55808855582614,0,6.06343823144149,2.39607514708198e-06,2.42748857375945e-05
"16149","2",55885662,55886062,401,"*",3.54414254622262,4.54414254622262,0,6.05501239380693,2.40018469051383e-06,2.42968292847381e-05
"27600","6",130001034,130001434,401,"*",3.63569058974244,4.63569058974244,0,6.11617623505887,2.40144945459217e-06,2.42968292847381e-05
"822","1",53326018,53326418,401,"*",3.50891583846427,0,4.50891583846427,-5.9980912297246,2.41590459691369e-06,2.4414086860344e-05
"9991","14",80585239,80585639,401,"*",3.75133483394575,4.75133483394575,0,6.18282330100151,2.4162627890965e-06,2.4414086860344e-05
"15183","2",9905389,9905789,401,"*",3.49461355160126,4.49461355160126,0,6.02389678295542,2.43064679986595e-06,2.45430509538464e-05
"16037","2",47488858,47489258,401,"*",3.4836934567251,4.4836934567251,0,6.01842818525281,2.43373556150938e-06,2.45578672982152e-05
"27726","6",136787925,136788325,401,"*",3.5575093391563,4.5575093391563,0,6.06187879817978,2.43692163273971e-06,2.45661165289472e-05
"25122","5",124651583,124651983,401,"*",3.47417176304979,4.47417176304979,0,6.01061817709863,2.43779698554124e-06,2.45661165289472e-05
"15314","2",15577100,15577500,401,"*",3.4733954790488,4.4733954790488,0,6.00995879494799,2.44515651471864e-06,2.46238966568673e-05
"28444","7",14836557,14836957,401,"*",3.60323852791492,4.60323852791492,0,6.08988503201768,2.46212673594419e-06,2.47783199618676e-05
"27364","6",113642918,113643318,401,"*",3.47261877712076,4.47261877712076,0,6.00885952978913,2.46822780190521e-06,2.48232259546191e-05
"32584","9",96884404,96884804,401,"*",3.46622007804569,4.46622007804569,0,6.00547690256663,2.49213276768672e-06,2.50470092232137e-05
"26433","6",18434463,18434863,401,"*",3.5173814172172,4.51738141721721,0,6.03937767279495,2.49552293297332e-06,2.50644498294522e-05
"15768","2",37738304,37738704,401,"*",3.49566345773126,4.49566345773126,0,6.02234439315793,2.51105065726622e-06,2.52036933432433e-05
"2550","1",178655706,178656106,401,"*",3.58844702924383,4.58844702924383,0,6.07868695530794,2.51966190673461e-06,2.52733769797367e-05
"19788","22",27726669,27727069,401,"*",3.49050346176578,4.49050346176578,0,6.01750129643694,2.53733259666199e-06,2.54337786294127e-05
"10536","15",60374659,60375059,401,"*",3.5126279159866,4.5126279159866,0,6.03188165779729,2.56420125240133e-06,2.56861059317927e-05
"25365","5",139643064,139643464,401,"*",4.18470930272734,5.1103640698875,0.869313989091526,4.10267476004424,2.57046677071649e-06,2.57318504357383e-05
